Claim Number,Date Received,Incident Date,Airport Code,Airport Name,Airline Name,Claim Type,Claim Site,Item,Claim Amount,Status,Close Amount,Disposition,Day Differences,NewClaimAmount,NewCloseAmount,Amount Differences
2006071209349,2006-07-11 00:00:00,2006-06-06 00:00:00,STL,Lambert St. Louis International,American Airlines,Passenger Property Loss,Checked Baggage,Locks,$22.42 ,Approved,$22.42 ,Approve in Full,35.0,22.42,22.42,0.0
2009050558366,2009-04-17 00:00:00,2009-02-08 00:00:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Property Damage,Checked Baggage,Luggage (all types including footlockers),$29.00 ,Denied,$0.00 ,Deny,68.0,29.0,0.0,29.0
2005101294382,2005-10-05 00:00:00,2005-09-15 00:00:00,SEA,Seattle-Tacoma International,Continental Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,$350.00 ,Denied,$0.00 ,Deny,20.0,350.0,0.0,350.0
2006020200797,2006-01-26 00:00:00,2005-12-17 00:00:00,MDW,Midway International Airport,Southwest Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),$149.00 ,Denied,$0.00 ,Deny,40.0,149.0,0.0,149.0
2007050224877,2007-05-01 00:00:00,2007-04-07 00:00:00,CLT,Charlotte/Douglas International Airport,USAir,Passenger Property Loss,Checked Baggage,Alcoholic beverages,$40.00 ,Denied,$0.00 ,Deny,24.0,40.0,0.0,40.0
2008091950145,2008-09-16 00:00:00,2008-06-15 00:00:00,LFT,Lafayette Regional,Continental Airlines,Passenger Property Loss,Checkpoint,Eyeglasses - (including contact lenses),$150.00 ,Approved,$150.00 ,Approve in Full,93.0,150.0,150.0,0.0
2005072589660,2005-07-22 00:00:00,2005-06-04 00:00:00,DTW,Detroit Metropolitan Wayne County Airport,UAL,Passenger Property Loss,Checked Baggage,Locks,$5.00 ,Denied,$0.00 ,Deny,48.0,5.0,0.0,5.0
2007082330778,2007-08-21 00:00:00,2007-08-07 00:00:00,LIH,Lihue Airport,Hawaiian Airlines,Property Damage,Checkpoint,Luggage (all types including footlockers),$49.99 ,Approved,$49.99 ,Approve in Full,14.0,49.99,49.99,0.0
2009050658406,2009-04-20 00:00:00,2009-04-01 00:00:00,JFK,John F. Kennedy International,American Airlines,Passenger Property Loss,Checked Baggage,Other,$660.00 ,Denied,$0.00 ,Deny,19.0,660.0,0.0,660.0
2007080929980,2007-08-06 00:00:00,2007-06-09 00:00:00,ERI,Erie International,USAir,Passenger Property Loss,Checked Baggage,Cosmetics - Perfume; toilet articles; medicines; soaps; etc.; Eyeglasses - (including contact lenses),$250.00 ,Denied,$0.00 ,Deny,58.0,250.0,0.0,250.0
2009061160086,2009-06-11 00:00:00,2008-04-05 00:00:00,BUF,Buffalo Niagara International,Jet Blue,Property Damage,Checkpoint,Eyeglasses - (including contact lenses),$518.00 ,Settled,$440.30 ,Settle,432.0,518.0,440.3,77.69999999999999
2006041904714,2006-04-01 00:00:00,2006-03-11 00:00:00,PHX,Phoenix Sky Harbor International,UAL,Passenger Property Loss,Checked Baggage,Other,$63.40 ,Approved,$63.40 ,Approve in Full,21.0,63.4,63.4,0.0
2009072061456,2009-07-07 00:00:00,2008-09-27 00:00:00,COS,Colorado Springs Municipal,Northwest Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital; Clothing - Shoes; belts; accessories; etc.; Cosmetics - Perfume; toilet articles; medicines; soaps; etc.; MP3 Players-(iPods; etc),$1;471.63 ,Denied,$0.00 ,Deny,283.0,1471.63,0.0,1471.63
2008050143646,2008-04-29 00:00:00,2008-04-22 00:00:00,PHL,Philadelphia International Airport,Southwest Airlines,Passenger Property Loss,Checked Baggage,Tools - Manual (not in a vehicle),$225.00 ,Settled,$112.50 ,Settle,7.0,225.0,112.5,112.5
2004110866768,2004-10-15 00:00:00,2004-08-13 00:00:00,JFK,John F. Kennedy International,American Airlines,Passenger Property Loss,Checked Baggage,Other,$2;500.00 ,Denied,$0.00 ,Deny,63.0,2500.0,0.0,2500.0
2009080762407,2009-08-03 00:00:00,2009-07-05 00:00:00,BNA,Nashville International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Locks; Other,$85.00 ,Denied,$0.00 ,Deny,29.0,85.0,0.0,85.0
2006051706480,2006-05-15 00:00:00,2006-05-13 00:00:00,BNA,Nashville International,UAL,Property Damage,Checked Baggage,Luggage (all types including footlockers),$450.00 ,Denied,$0.00 ,Deny,2.0,450.0,0.0,450.0
2006090812244,2006-09-05 00:00:00,2006-08-20 00:00:00,IAD,Washington Dulles International,Northwest Airlines,Passenger Property Loss,Checked Baggage,Locks,$9.44 ,Approved,$9.44 ,Approve in Full,16.0,9.44,9.44,0.0
2007101533412,2007-10-12 00:00:00,2007-10-08 00:00:00,SDF,Louisville International,American Airlines,Passenger Property Loss,Checked Baggage,Other,$1;000.00 ,Approved,$1;000.00 ,Approve in Full,4.0,1000.0,1000.0,0.0
2004091562869,2004-08-03 00:00:00,2004-06-24 00:00:00,EWR,Newark International Airport,Continental Airlines,Property Damage,Checked Baggage,Other,$180.00 ,Denied,$0.00 ,Deny,40.0,180.0,0.0,180.0
2004051451971,2004-03-30 00:00:00,2004-01-28 00:00:00,RSW,Southwest Florida International,American Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),$300.00 ,Settled,$50.00 ,Settle,62.0,300.0,50.0,250.0
2009080462225,2009-07-31 00:00:00,2009-06-17 00:00:00,SEA,Seattle-Tacoma International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Jewelry - Costume,$10.00 ,Denied,$0.00 ,Deny,44.0,10.0,0.0,10.0
2005052085155,2005-05-18 00:00:00,2005-04-20 00:00:00,SDF,Louisville International,USAir,Passenger Property Loss,Checkpoint,Currency,$5;280.00 ,Denied,$0.00 ,Deny,28.0,5280.0,0.0,5280.0
2007122136835,2007-12-18 00:00:00,2007-10-16 00:00:00,JFK,John F. Kennedy International,American Airlines,Passenger Property Loss,Checkpoint,Watches - Inexpensive $100 or less,$65.00 ,Approved,$65.00 ,Approve in Full,63.0,65.0,65.0,0.0
2005051384616,2005-05-12 00:00:00,2005-04-21 00:00:00,EWR,Newark International Airport,Continental Airlines,Passenger Property Loss,Checked Baggage,DVD/CD Players,$138.60 ,Approved,$138.60 ,Approve in Full,21.0,138.6,138.6,0.0
0616549L,2002-10-29 00:00:00,2002-09-28 00:00:00,BWI,Baltimore/Washington Intl Thurgood Marshall,Southwest Airlines,Property Damage,Checkpoint,Computer - Laptop,$250.00 ,Approved,$250.00 ,Approve in Full,31.0,250.0,250.0,0.0
0205280M,2004-02-05 00:00:00,2004-01-08 00:00:00,MIA,Miami International Airport,Delta Air Lines,Property Damage,Checked Baggage,Luggage (all types including footlockers),$23.45 ,Approved,$23.45 ,Approve in Full,28.0,23.45,23.45,0.0
2008120953208,2008-11-28 00:00:00,2008-11-07 00:00:00,ATL,Hartsfield-Jackson Atlanta International Airport,UAL,Passenger Property Loss,Checked Baggage,Tools - Manual (not in a vehicle),$199.05 ,Denied,$0.00 ,Deny,21.0,199.05,0.0,199.05
2008100250703,2008-09-28 00:00:00,2008-09-10 00:00:00,RSW,Southwest Florida International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Luggage (all types including footlockers),$4.83 ,Denied,$0.00 ,Deny,18.0,4.83,0.0,4.83
2004123071866,2004-11-23 00:00:00,2004-11-10 00:00:00,PNS,Pensacola Regional,American Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),$229.95 ,Denied,$0.00 ,Deny,13.0,229.95,0.0,229.95
2004043050319,2004-03-10 00:00:00,2004-02-16 00:00:00,AUS,Austin-Bergstrom International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Computer - Laptop,$2;920.00 ,Denied,$2;920.00 ,Deny,23.0,2920.0,2920.0,0.0
2004060454630,2004-04-04 00:00:00,2004-04-10 00:00:00,PHX,Phoenix Sky Harbor International,America West,Property Damage,Checked Baggage,Other,$60.00 ,Approved,$60.00 ,Approve in Full,-6.0,60.0,60.0,0.0
2005110795709,2005-10-27 00:00:00,2005-10-11 00:00:00,IAH,Houston - George Bush Intercontinental Airport,Continental Airlines,Passenger Property Loss,Checked Baggage,DVD/CD Players,$161.29 ,Denied,$0.00 ,Deny,16.0,161.29,0.0,161.29
2004122170067,2004-11-12 00:00:00,2004-11-02 00:00:00,PBI,Palm Beach International,Delta (Song),Property Damage,Checked Baggage,DVD/CD Players,$573.00 ,Denied,$0.00 ,Deny,10.0,573.0,0.0,573.0
2005110895797,2005-10-31 00:00:00,2005-10-13 00:00:00,DFW,Dallas-Fort Worth International Airport,American Airlines,Passenger Property Loss,Checkpoint,Clothing - Shoes; belts; accessories; etc.,$400.00 ,Denied,$0.00 ,Deny,18.0,400.0,0.0,400.0
2005072289453,2005-07-18 00:00:00,2005-05-16 00:00:00,MSP,Minneapolis/ St.Paul International Airport,Northwest Airlines,Passenger Property Loss,Checked Baggage,Luggage (all types including footlockers),$50.00 ,Approved,$50.00 ,Approve in Full,63.0,50.0,50.0,0.0
2007060126007,2007-05-21 00:00:00,2007-05-03 00:00:00,DEN,Denver International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Locks,$7.50 ,Denied,$0.00 ,Deny,18.0,7.5,0.0,7.5
2009102264652,2009-10-13 00:00:00,2009-09-05 00:00:00,SEA,Seattle-Tacoma International,Jet Blue,Passenger Property Loss,Checked Baggage,Locks,$8.30 ,Denied,$0.00 ,Deny,38.0,8.3,0.0,8.3
2006030802765,2006-03-03 00:00:00,2005-12-13 00:00:00,DTW,Detroit Metropolitan Wayne County Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,$690.00 ,Settled,$177.10 ,Settle,80.0,690.0,177.1,512.9
0306009L,2003-03-06 00:00:00,2003-01-28 00:00:00,MSY,New Orleans International,UAL,Property Damage,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,$100.00 ,Approved,$100.00 ,Approve in Full,37.0,100.0,100.0,0.0
2007010918485,2007-01-05 00:00:00,2006-11-15 00:00:00,DEN,Denver International Airport,Frontier Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital; DVD/CD Players; Other,$1;221.23 ,Denied,$0.00 ,Deny,51.0,1221.23,0.0,1221.23
2004120668617,2004-10-20 00:00:00,2004-08-11 00:00:00,LAS,McCarran International,Continental Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),$50.00 ,Approved,$50.00 ,Approve in Full,70.0,50.0,50.0,0.0
2008031140741,2008-03-03 00:00:00,2008-02-12 00:00:00,BOS,Boston (Logan) International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital,$166.65 ,Denied,$0.00 ,Deny,20.0,166.65,0.0,166.65
2008072847562,2008-07-22 00:00:00,2008-06-24 00:00:00,BUR,Bob Hope,Jet Blue,Passenger Property Loss,Checked Baggage,Computer - Laptop,$1;770.00 ,Denied,$0.00 ,Deny,28.0,1770.0,0.0,1770.0
2009040857223,2009-03-19 00:00:00,2009-03-13 00:00:00,MIA,Miami International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,$5;024.50 ,Denied,$0.00 ,Deny,6.0,5024.5,0.0,5024.5
0506024L,2003-05-06 00:00:00,2003-04-09 00:00:00,SEA,Seattle-Tacoma International,Alaska Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),$370.00 ,Denied,$0.00 ,Deny,27.0,370.0,0.0,370.0
2005062987684,2005-06-22 00:00:00,2005-04-22 00:00:00,DFW,Dallas-Fort Worth International Airport,Austrian Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital,$475.00 ,Denied,$0.00 ,Deny,61.0,475.0,0.0,475.0
0701095M,2003-07-01 00:00:00,2003-05-26 00:00:00,JFK,John F. Kennedy International,American Airlines,Property Damage,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,$500.00 ,Denied,$0.00 ,Deny,36.0,500.0,0.0,500.0
2008042843453,2008-04-24 00:00:00,2008-04-20 00:00:00,SAN,San Diego International,Alaska Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),$259.00 ,Settled,$129.50 ,Settle,4.0,259.0,129.5,129.5
2006061307823,2006-06-12 00:00:00,2006-05-17 00:00:00,RDU,Raleigh-Durham International,Southwest Airlines,Property Damage,Checkpoint,Computer - Laptop,$124.10 ,Approved,$124.10 ,Approve in Full,26.0,124.1,124.1,0.0
2005082391305,2005-08-16 00:00:00,2005-08-09 00:00:00,JFK,John F. Kennedy International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,$695.00 ,Denied,$0.00 ,Deny,7.0,695.0,0.0,695.0
2007082230655,2007-08-21 00:00:00,2007-08-07 00:00:00,OAJ,Albert J Ellis; Jacksonville,Delta Air Lines,Property Damage,Checkpoint,Baby - Strollers; car seats; playpen; etc.,$179.99 ,Approved,$179.99 ,Approve in Full,14.0,179.99,179.99,0.0
2008041142495,2008-04-04 00:00:00,2008-03-11 00:00:00,LAS,McCarran International,Midwest Express Airlines,Passenger Property Loss,Checked Baggage,Currency,$23.92 ,Denied,$0.00 ,Deny,24.0,23.92,0.0,23.92
2004100464334,2004-09-09 00:00:00,2004-08-28 00:00:00,PBI,Palm Beach International,USAir,Passenger Property Loss,Checked Baggage,Other,$35.00 ,Approved,$35.00 ,Approve in Full,12.0,35.0,35.0,0.0
2007091932268,2007-09-18 00:00:00,2007-09-09 00:00:00,PIT,Pittsburgh International Airport,Air Tran Airlines(do not use),Passenger Property Loss,Checked Baggage,Locks,$21.30 ,Approved,$21.30 ,Approve in Full,9.0,21.3,21.3,0.0
0224016L,2003-02-24 00:00:00,2003-01-31 00:00:00,KOA,Kona International,Aloha Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),$126.00 ,Denied,$0.00 ,Deny,24.0,126.0,0.0,126.0
2009020355129,2009-03-11 00:00:00,2009-01-16 00:00:00,EWR,Newark International Airport,Continental Airlines,Passenger Property Loss,Checkpoint,Computer - Laptop,$920.00 ,Denied,$0.00 ,Deny,54.0,920.0,0.0,920.0
2007052325856,2007-05-21 00:00:00,2007-05-13 00:00:00,OKC,Will Rogers World,Jet Blue,Property Damage,Checkpoint,Luggage (all types including footlockers),$35.00 ,Approved,$35.00 ,Approve in Full,8.0,35.0,35.0,0.0
2009041657665,2009-03-31 00:00:00,2009-02-18 00:00:00,PHL,Philadelphia International Airport,Frontier Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital,$331.68 ,Denied,$0.00 ,Deny,41.0,331.68,0.0,331.68
2008040942262,2008-03-31 00:00:00,2008-03-29 00:00:00,PVD,TF Green Airport; Providence,Southwest Airlines,Passenger Property Loss,Checkpoint,Currency; Other,$2;500.00 ,Denied,$0.00 ,Deny,2.0,2500.0,0.0,2500.0
2005062386984,2005-06-13 00:00:00,2005-04-27 00:00:00,LGA,LaGuardia,American Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,$813.95 ,Settled,$281.97 ,Settle,47.0,813.95,281.97,531.98
2005020175112,2005-02-01 00:00:00,2004-11-23 00:00:00,ATL,Hartsfield-Jackson Atlanta International Airport,AirTran Airlines,Passenger Property Loss,Checked Baggage,Other,$75.00 ,Settled,$38.00 ,Settle,70.0,75.0,38.0,37.0
2007022821703,2007-02-27 00:00:00,2007-02-18 00:00:00,SCK,Stockton,Allegiant Air,Passenger Property Loss,Checked Baggage,Medicines,$601.72 ,Denied,$0.00 ,Deny,9.0,601.72,0.0,601.72
2007030721968,2007-03-06 00:00:00,2007-02-05 00:00:00,FAR,Hector International,UAL,Property Damage,Checked Baggage,Other,$79.99 ,Denied,$0.00 ,Deny,29.0,79.99,0.0,79.99
2007102533902,2007-10-19 00:00:00,2007-10-17 00:00:00,COS,Colorado Springs Municipal,Continental Airlines,Property Damage,Checked Baggage,Cosmetics - Perfume; toilet articles; medicines; soaps; etc.,$70.00 ,Approved,$70.00 ,Approve in Full,2.0,70.0,70.0,0.0
2007120536050,2007-11-30 00:00:00,2007-11-13 00:00:00,LAS,McCarran International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Cameras - Digital; Other,$451.44 ,Denied,$0.00 ,Deny,17.0,451.44,0.0,451.44
2005120797176,2005-11-28 00:00:00,2005-10-13 00:00:00,RAP,Rapid City Regional,Northwest Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,$150.00 ,Approved,$150.00 ,Approve in Full,46.0,150.0,150.0,0.0
2007033023295,2007-03-29 00:00:00,2007-03-28 00:00:00,JFK,John F. Kennedy International,British Airways,Passenger Property Loss,Checked Baggage,Locks,$39.26 ,Approved,$39.26 ,Approve in Full,1.0,39.26,39.26,0.0
2004051050865,2004-03-02 00:00:00,2003-11-28 00:00:00,LGA,LaGuardia,Delta Air Lines,Property Damage,Checked Baggage,Luggage (all types including footlockers),$105.99 ,Denied,$0.00 ,Deny,95.0,105.99,0.0,105.99
2005061786557,2005-06-07 00:00:00,2005-05-26 00:00:00,LAX,Los Angeles International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Cosmetics - Perfume; toilet articles; medicines; soaps; etc.,$106.00 ,Denied,$0.00 ,Deny,12.0,106.0,0.0,106.0
2005082591417,2005-08-18 00:00:00,2005-05-22 00:00:00,EWR,Newark International Airport,Continental Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,$4;284.63 ,Denied,$0.00 ,Deny,88.0,4284.63,0.0,4284.63
2005111095955,2005-11-01 00:00:00,2005-10-04 00:00:00,COS,Colorado Springs Municipal,UAL,Property Damage,Checked Baggage,Other,$953.15 ,Denied,$0.00 ,Deny,28.0,953.15,0.0,953.15
2006041204399,2006-03-30 00:00:00,2006-02-09 00:00:00,EVV,Evansville Regional Airport,American Airlines,Passenger Property Loss,Checkpoint,Jewelry - Fine,$789.00 ,Denied,$0.00 ,Deny,49.0,789.0,0.0,789.0
0806096M,2003-08-06 00:00:00,2003-06-28 00:00:00,ATL,Hartsfield-Jackson Atlanta International Airport,Air Canada,Property Damage,Checked Baggage,Fish/Game,$600.00 ,Settled,$300.00 ,Settle,39.0,600.0,300.0,300.0
2009070660870,2009-06-26 00:00:00,2009-05-24 00:00:00,LGA,LaGuardia,Delta Air Lines,Property Damage,Checked Baggage,Furniture (particle board - work benches; plastic; wicker; rattan; & patio),$143.50 ,Denied,$0.00 ,Deny,33.0,143.5,0.0,143.5
2007020720408,2007-02-05 00:00:00,2006-12-21 00:00:00,EWR,Newark International Airport,Continental Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,$288.96 ,Denied,$0.00 ,Deny,46.0,288.96,0.0,288.96
2007080229493,2007-07-31 00:00:00,2007-07-24 00:00:00,SNA,John Wayne,USAir,Passenger Property Loss,Checked Baggage,Computer - Laptop,$2;192.00 ,Denied,$0.00 ,Deny,7.0,2192.0,0.0,2192.0
2005061086212,2005-06-02 00:00:00,2004-12-17 00:00:00,TPA,Tampa International,Delta Air Lines,Property Damage,Checked Baggage,Musical Instruments - Other - Over $250,$160.49 ,Denied,$0.00 ,Deny,167.0,160.49,0.0,160.49
2006100413623,2006-10-02 00:00:00,2006-08-29 00:00:00,RDU,Raleigh-Durham International,AirTran Airlines,Property Damage,Checked Baggage,Stereo Items & Accessories,$445.00 ,Settled,$222.50 ,Settle,34.0,445.0,222.5,222.5
2005120897386,2005-11-28 00:00:00,2005-11-19 00:00:00,BOI,Boise Air Terminal/Gowen Field,Delta Air Lines,Passenger Property Loss,Checked Baggage,Eyeglasses - (including contact lenses),$325.00 ,Denied,$0.00 ,Deny,9.0,325.0,0.0,325.0
2004122069279,2004-10-27 00:00:00,2004-09-19 00:00:00,DFW,Dallas-Fort Worth International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,$2;500.00 ,Denied,$0.00 ,Deny,38.0,2500.0,0.0,2500.0
2009092163882,2009-09-18 00:00:00,2009-09-07 00:00:00,LBB,Lubbock International,Northwest Airlines,Property Damage,Checkpoint,Other,$23.63 ,Approved,$23.63 ,Approve in Full,11.0,23.63,23.63,0.0
2005110195502,2005-10-24 00:00:00,2005-07-28 00:00:00,ICT,Wichita Mid-Continent,Continental Airlines,Property Damage,Checked Baggage,Other,$292.94 ,Settled,$50.00 ,Settle,88.0,292.94,50.0,242.94
2007122837063,2007-12-26 00:00:00,2007-12-14 00:00:00,PHL,Philadelphia International Airport,Northwest Airlines,Passenger Property Loss,Checked Baggage,Cosmetics - Perfume; toilet articles; medicines; soaps; etc.,$210.00 ,Denied,$0.00 ,Deny,12.0,210.0,0.0,210.0
2004051652361,2004-03-30 00:00:00,2004-02-28 00:00:00,JFK,John F. Kennedy International,American Airlines,Passenger Property Loss,Checked Baggage,Stereo Items & Accessories,$7;749.00 ,Denied,$0.00 ,Deny,31.0,7749.0,0.0,7749.0
2005010673033,2004-12-14 00:00:00,2004-10-25 00:00:00,ORD,Chicago O'Hare International Airport,UAL,Passenger Property Loss,Checked Baggage,Other,$2;921.53 ,Settled,$2;041.11 ,Settle,50.0,2921.53,2041.11,880.4200000000003
2007091832147,2007-09-18 00:00:00,2007-08-31 00:00:00,JFK,John F. Kennedy International,Jet Blue,Passenger Property Loss,Checked Baggage,Watches - Expensive more than $100,$1;350.00 ,Denied,$0.00 ,Deny,18.0,1350.0,0.0,1350.0
2006011199403,2006-01-06 00:00:00,2005-12-21 00:00:00,KOA,Kona International,Hawaiian Airlines,Passenger Property Loss,Checked Baggage,Locks,$21.55 ,Approved,$21.55 ,Approve in Full,16.0,21.55,21.55,0.0
2006081511037,2006-08-14 00:00:00,2006-06-05 00:00:00,LEX,Blue Grass ;Lexington,Northwest Airlines,Passenger Property Loss,Other,Clothing - Shoes; belts; accessories; etc.,$124.99 ,Denied,$0.00 ,Deny,70.0,124.99,0.0,124.99
2009100964477,2009-10-08 00:00:00,2009-09-24 00:00:00,SMF,Sacramento International Airport,Southwest Airlines,Passenger Property Loss,Checked Baggage,Locks,$10.88 ,Denied,$0.00 ,Deny,14.0,10.88,0.0,10.88
2007032622993,2007-03-23 00:00:00,2007-03-18 00:00:00,PHX,Phoenix Sky Harbor International,UAL,Property Damage,Checked Baggage,Luggage (all types including footlockers),$27.25 ,Approved,$27.25 ,Approve in Full,5.0,27.25,27.25,0.0
